index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
149,GANG,Ganges-Brahmaputra-Meghna,06/01/2020,06/30/2020,,,,,
150,GANG,Ganges-Brahmaputra-Meghna,07/01/2020,07/31/2020,,,,,
151,GANG,Ganges-Brahmaputra-Meghna,08/01/2020,08/31/2020,,,,,
152,GANG,Ganges-Brahmaputra-Meghna,09/01/2020,09/30/2020,,,,,
153,GANG,Ganges-Brahmaputra-Meghna,10/01/2020,10/31/2020,,,,,
154,GANG,Ganges-Brahmaputra-Meghna,11/01/2020,11/30/2020,,,,,
155,GANG,Ganges-Brahmaputra-Meghna,12/01/2020,12/31/2020,,,,,
156,GANG,Ganges-Brahmaputra-Meghna,01/01/2021,01/31/2021,,,,,
157,GANG,Ganges-Brahmaputra-Meghna,02/01/2021,02/28/2021,,,,,
158,GANG,Ganges-Brahmaputra-Meghna,03/01/2021,03/31/2021,,,,,
159,GANG,Ganges-Brahmaputra-Meghna,04/01/2021,04/30/2021,,,,,
160,GANG,Ganges-Brahmaputra-Meghna,05/01/2021,05/31/2021,,,,,
161,GANG,Ganges-Brahmaputra-Meghna,06/01/2021,06/30/2021,,,,,
162,GANG,Ganges-Brahmaputra-Meghna,07/01/2021,07/31/2021,,,,,
163,GANG,Ganges-Brahmaputra-Meghna,08/01/2021,08/31/2021,,,,,
164,GANG,Ganges-Brahmaputra-Meghna,09/01/2021,09/30/2021,,,,,
165,GANG,Ganges-Brahmaputra-Meghna,10/01/2021,10/31/2021,,,,,
166,GANG,Ganges-Brahmaputra-Meghna,11/01/2021,11/30/2021,,,,,
167,GANG,Ganges-Brahmaputra-Meghna,12/01/2021,12/31/2021,,,,,
168,GANG,Ganges-Brahmaputra-Meghna,01/01/2022,01/31/2022,,,,,
169,GANG,Ganges-Brahmaputra-Meghna,02/01/2022,02/28/2022,,,,,
170,GANG,Ganges-Brahmaputra-Meghna,03/01/2022,03/31/2022,,,,,
171,GANG,Ganges-Brahmaputra-Meghna,04/01/2022,04/30/2022,,,,,
172,GANG,Ganges-Brahmaputra-Meghna,05/01/2022,05/31/2022,,,,,
173,GANG,Ganges-Brahmaputra-Meghna,06/01/2022,06/30/2022,,,,,
174,GANG,Ganges-Brahmaputra-Meghna,07/01/2022,07/31/2022,,,,,
175,GANG,Ganges-Brahmaputra-Meghna,08/01/2022,08/31/2022,,,,,
176,GANG,Ganges-Brahmaputra-Meghna,09/01/2022,09/30/2022,,,,,
177,GANG,Ganges-Brahmaputra-Meghna,10/01/2022,10/31/2022,,,,,
178,GANG,Ganges-Brahmaputra-Meghna,11/01/2022,11/30/2022,,,,,
179,GANG,Ganges-Brahmaputra-Meghna,12/01/2022,12/31/2022,,,,,
180,GANG,Ganges-Brahmaputra-Meghna,01/01/2023,01/31/2023,,,,,
181,GANG,Ganges-Brahmaputra-Meghna,02/01/2023,02/28/2023,,,,,
182,GANG,Ganges-Brahmaputra-Meghna,03/01/2023,03/31/2023,,,,,
183,GANG,Ganges-Brahmaputra-Meghna,04/01/2023,04/30/2023,,,,,
184,GANG,Ganges-Brahmaputra-Meghna,05/01/2023,05/31/2023,,,,,
185,GANG,Ganges-Brahmaputra-Meghna,06/01/2023,06/30/2023,,,,,
186,GANG,Ganges-Brahmaputra-Meghna,07/01/2023,07/31/2023,,,,,
187,GANG,Ganges-Brahmaputra-Meghna,08/01/2023,08/31/2023,,,,,
188,GANG,Ganges-Brahmaputra-Meghna,09/01/2023,09/30/2023,,,,,
189,GANG,Ganges-Brahmaputra-Meghna,10/01/2023,10/31/2023,,,,,
190,GANG,Ganges-Brahmaputra-Meghna,11/01/2023,11/30/2023,,,,,
191,GANG,Ganges-Brahmaputra-Meghna,12/01/2023,12/31/2023,,,,,
192,GANG,Ganges-Brahmaputra-Meghna,01/01/2024,01/31/2024,,,,,
193,GANG,Ganges-Brahmaputra-Meghna,02/01/2024,02/29/2024,,,,,
194,GANG,Ganges-Brahmaputra-Meghna,03/01/2024,03/15/2024,,,,,
